"time,rtt,tx rate,indiv loss,loss rate,reliability"
"232.809059,0.009059,98907.16415,0,0.1,0.9"
"232.909059,0.009059,98907.16415,0,0.1,0.9"
"233.109059,0.009059,98907.16415,1,0.090909091,0.909090909"
"233.209059,0.009059,98907.16415,0,0.090909091,0.909090909"
"233.309059,0.009059,98907.16415,0,0.090909091,0.909090909"
"233.409059,0.009059,98907.16415,0,0.090909091,0.909090909"
"233.509059,0.009059,98907.16415,0,0.090909091,0.909090909"
"233.609059,0.009059,98907.16415,0,0.090909091,0.909090909"
"233.709059,0.009059,98907.16415,0,0.090909091,0.909090909"
"233.809059,0.009059,98907.16415,0,0.090909091,0.909090909"
"233.909059,0.009059,98907.16415,0,0.090909091,0.909090909"
"234.009059,0.009059,98907.16415,0,0,1"
"234.109059,0.009059,98907.16415,0,0,1"
"234.209059,0.009059,98907.16415,0,0,1"
"234.309059,0.009059,98907.16415,0,0,1"
"234.409059,0.009059,98907.16415,0,0,1"
"234.509059,0.009059,98907.16415,0,0,1"
"234.609059,0.009059,98907.16415,0,0,1"
"234.709059,0.009059,98907.16415,0,0,1"
"234.809059,0.009059,98907.16415,0,0,1"
"234.909059,0.009059,98907.16415,0,0,1"
"235.009059,0.009059,98907.16415,0,0,1"
"235.209059,0.009059,98907.16415,1,0,1"
"235.309059,0.009059,98907.16415,0,0,1"
"235.509059,0.009059,98907.16415,1,0,1"
"235.609059,0.009059,98907.16415,0,0,1"
"235.809059,0.009059,98907.16415,1,0,1"
"235.909059,0.009059,98907.16415,0,0,1"
"236.009059,0.009059,98907.16415,0,0.3,0.7"
"236.109059,0.009059,98907.16415,0,0.3,0.7"
"236.209059,0.009059,98907.16415,0,0.3,0.7"
"236.309059,0.009059,98907.16415,0,0.3,0.7"
"236.409059,0.009059,98907.16415,0,0.3,0.7"
"236.509059,0.009059,98907.16415,0,0.3,0.7"
"236.709059,0.009059,98907.16415,1,0.3,0.7"
"236.809059,0.009059,98907.16415,0,0.3,0.7"
"236.909059,0.009059,98907.16415,0,0.3,0.7"
"237.009059,0.009059,98907.16415,0,0.1,0.9"
"237.109059,0.009059,98907.16415,0,0.1,0.9"
"237.209059,0.009059,98907.16415,0,0.1,0.9"
"237.309059,0.009059,98907.16415,0,0.1,0.9"
"237.409059,0.009059,98907.16415,0,0.1,0.9"
"237.509059,0.009059,98907.16415,0,0.1,0.9"
"237.609059,0.009059,98907.16415,0,0.1,0.9"
"237.709059,0.009059,98907.16415,0,0.1,0.9"
"237.809059,0.009059,98907.16415,0,0.1,0.9"
"237.909059,0.009059,98907.16415,0,0.1,0.9"
"238.009059,0.009059,98907.16415,0,0,1"
"238.209059,0.009059,98907.16415,1,0,1"
"238.309059,0.009059,98907.16415,0,0,1"
"238.409059,0.009059,98907.16415,0,0,1"
"238.509059,0.009059,98907.16415,0,0,1"
"238.609059,0.009059,98907.16415,0,0,1"
"238.709059,0.009059,98907.16415,0,0,1"
"238.909059,0.009059,98907.16415,1,0,1"
"239.009059,0.009059,98907.16415,0,0.2,0.8"
"239.109059,0.009059,98907.16415,0,0.2,0.8"
"239.209059,0.009059,98907.16415,0,0.2,0.8"
"239.309059,0.009059,98907.16415,0,0.2,0.8"
"239.409059,0.009059,98907.16415,0,0.2,0.8"
"239.509059,0.009059,98907.16415,0,0.2,0.8"
"239.609059,0.009059,98907.16415,0,0.2,0.8"
"239.709059,0.009059,98907.16415,0,0.2,0.8"
"239.809059,0.009059,98907.16415,0,0.2,0.8"
"239.909059,0.009059,98907.16415,0,0.2,0.8"
"240.519414,0.111647,8025.294007,4,0.285714286,0.714285714"
"241.078081,0.303256,2954.599414,3,0.285714286,0.714285714"
"241.720081,0.557462,1607.284443,3,0.75,0.25"
"241.917636,0.747505,1198.65419,-1,0.75,0.25"
"242.896081,0.884649,1012.831078,7,0.75,0.25"
"243.093636,0.986896,907.8970834,0,0.75,0.25"
"243.818969,1.069914,837.4504867,5,0.75,0.25"
"244.544303,1.138511,786.9928354,6,0.785714286,0.214285714"
"245.019636,1.183793,756.8890845,3,0.785714286,0.214285714"
"245.217192,1.217142,736.1507532,1,0.666666667,0.333333333"
"245.692525,1.235988,724.926132,4,0.666666667,0.333333333"
"246.195636,1.2509,716.2842753,3,0.666666667,0.333333333"
"246.393192,1.261473,710.2807591,1,0.727272727,0.272727273"
"247.118525,1.275736,702.339669,6,0.727272727,0.272727273"
"247.843858,1.292767,693.0869987,7,0.866666667,0.133333333"
"248.319192,1.299373,689.5633509,3,0.75,0.25"
"248.516747,1.303716,687.2662451,1,0.75,0.25"
"248.992081,1.300807,688.8031814,4,0.75,0.25"
"249.495192,1.299403,689.5474306,4,0.75,0.25"
"249.692747,1.297739,690.4315891,1,0.75,0.25"
"250.195858,1.297269,690.6817322,4,0.75,0.25"
"250.393414,1.296305,691.1953591,1,0.666666667,0.333333333"
"251.118747,1.301916,688.2164441,6,0.666666667,0.333333333"
"251.844081,1.312457,682.6890329,6,0.857142857,0.142857143"
"252.319414,1.314196,681.7856697,4,0.8,0.2"
"252.516969,1.31489,681.4258227,1,0.8,0.2"
"252.992303,1.309243,684.3649345,4,0.8,0.2"
"253.495414,1.305786,686.1767548,4,0.75,0.25"
"254.196081,1.303359,687.4544926,6,0.75,0.25"
"254.393636,1.300929,688.738586,1,0.777777778,0.222222222"
"255.844303,1.311772,683.0455293,13,0.928571429,0.071428571"
"256.319636,1.313738,682.0233563,4,0.8,0.2"
"256.517192,1.314601,681.5756264,1,0.8,0.2"
"257.495636,1.30986,684.0425694,9,0.833333333,0.166666667"
"257.693192,1.305693,686.2256288,1,0.833333333,0.166666667"
"258.418525,1.308901,684.5437508,6,0.777777778,0.222222222"
"259.143858,1.31764,680.0036429,6,0.777777778,0.222222222"
"259.619192,1.318028,679.803464,4,0.833333333,0.166666667"
"259.816747,1.317708,679.9685515,1,0.833333333,0.166666667"
"260.292081,1.311301,683.2908691,4,0.714285714,0.285714286"
"260.795192,1.307274,685.3957166,4,0.714285714,0.285714286"
"260.992747,1.303642,687.3052571,1,0.714285714,0.285714286"
"261.495858,1.301696,688.3327597,4,0.75,0.25"
"261.693414,1.299626,689.4291127,1,0.75,0.25"
"262.418747,1.304406,686.9026975,6,0.777777778,0.222222222"
"263.144081,1.314325,681.718753,6,0.777777778,0.222222222"
"263.619414,1.315597,681.0596254,4,0.833333333,0.166666667"
"263.816969,1.31594,680.8821071,1,0.833333333,0.166666667"
"264.292303,1.310031,683.9532805,4,0.714285714,0.285714286"
"264.795414,1.306377,685.8663311,4,0.714285714,0.285714286"
"265.693636,1.303191,687.5431153,8,0.857142857,0.142857143"
"266.418969,1.307136,685.4680768,6,0.857142857,0.142857143"
"267.144303,1.316428,680.629704,6,0.857142857,0.142857143"
"267.817192,1.316619,680.5309661,6,0.857142857,0.142857143"
"268.292525,1.310595,683.6589488,4,0.8,0.2"
"268.795636,1.306855,685.6154661,4,0.8,0.2"
"268.993192,1.303439,687.4122993,1,0.8,0.2"
"269.718525,1.307211,685.4287487,6,0.785714286,0.214285714"
"270.443858,1.316373,680.6581417,6,0.857142857,0.142857143"
"270.919192,1.317077,680.2943184,4,0.857142857,0.142857143"
"271.116747,1.316995,680.3366755,1,0.857142857,0.142857143"
"272.292747,1.310933,683.4826799,11,0.842105263,0.157894737"
"272.795858,1.307164,685.4533938,4,0.842105263,0.157894737"
"272.993414,1.303727,687.2604464,1,0.842105263,0.157894737"
"273.718747,1.307482,685.2866808,6,0.785714286,0.214285714"
"274.444081,1.316631,680.5247636,6,0.857142857,0.142857143"
"274.919414,1.317327,680.1652133,4,0.857142857,0.142857143"
"275.116969,1.317238,680.2111691,1,0.857142857,0.142857143"
"275.592303,1.311004,683.4456645,4,0.75,0.25"
"276.095414,1.307106,685.4838093,4,0.75,0.25"
"276.292969,1.303572,687.3421645,1,0.714285714,0.285714286"
"276.796081,1.301699,688.3311733,4,0.714285714,0.285714286"
"276.993636,1.299683,689.3988765,1,0.714285714,0.285714286"
"277.718969,1.304505,686.8505678,6,0.785714286,0.214285714"
"278.444303,1.314454,681.6518494,6,0.857142857,0.142857143"
"279.117192,1.315139,681.2968059,6,0.857142857,0.142857143"
"279.592525,1.309485,684.2384602,4,0.833333333,0.166666667"
"280.095636,1.306023,686.0522364,4,0.833333333,0.166666667"
"280.293192,1.302815,687.7415443,1,0.714285714,0.285714286"
"281.018525,1.306743,685.6742297,6,0.714285714,0.285714286"
"281.743858,1.316022,680.839682,6,0.857142857,0.142857143"
"282.219192,1.316814,680.4301898,4,0.857142857,0.142857143"
"282.416747,1.316797,680.4389743,1,0.714285714,0.285714286"
"282.892081,1.310618,683.6469513,4,0.714285714,0.285714286"
"283.395192,1.306762,685.6642602,4,0.8,0.2"
"283.592747,1.303258,687.507769,1,0.8,0.2"
"284.095858,1.301408,688.4850869,4,0.8,0.2"
"284.293414,1.299409,689.5442467,1,0.666666667,0.333333333"
"285.018747,1.304244,686.9880176,6,0.666666667,0.333333333"
"285.744081,1.314203,681.7820382,6,0.857142857,0.142857143"
"286.219414,1.315506,681.1067376,4,0.857142857,0.142857143"
"286.416969,1.315872,680.9172929,1,0.714285714,0.285714286"
"286.892303,1.309979,683.9804302,4,0.714285714,0.285714286"
"287.395414,1.306338,685.8868072,4,0.8,0.2"
"287.592969,1.302996,687.6460097,1,0.8,0.2"
"288.096081,1.301267,688.5596884,4,0.8,0.2"
"288.293636,1.299359,689.5707807,1,0.666666667,0.333333333"
"289.018969,1.304262,686.9785365,6,0.666666667,0.333333333"
"289.744303,1.314272,681.7462443,6,0.857142857,0.142857143"
"290.219636,1.315613,681.0513426,4,0.857142857,0.142857143"
"290.417192,1.316008,680.8469249,1,0.714285714,0.285714286"
"290.892525,1.310137,683.8979435,4,0.714285714,0.285714286"
"291.395636,1.306512,685.7954615,4,0.8,0.2"
"291.593192,1.303182,687.5478636,1,0.8,0.2"
"292.318525,1.307018,685.5299621,6,0.777777778,0.222222222"
"293.043858,1.316228,680.7331253,6,0.777777778,0.222222222"
"293.716747,1.316358,680.6658979,6,0.857142857,0.142857143"
"294.695192,1.311066,683.4133446,9,0.9,0.1"
"294.892747,1.306486,685.8091093,1,0.9,0.1"
"295.395858,1.303829,687.2066812,4,0.714285714,0.285714286"
"296.318747,1.307559,685.2463254,8,0.888888889,0.111111111"
"297.044081,1.316689,680.4947865,6,0.888888889,0.111111111"
"297.519414,1.31737,680.1430122,4,0.833333333,0.166666667"
"297.716969,1.31727,680.194645,1,0.833333333,0.166666667"
"298.192303,1.311028,683.4331532,4,0.833333333,0.166666667"
"298.695414,1.307125,685.4738453,4,0.75,0.25"
"298.892969,1.303586,687.3347827,1,0.75,0.25"
"299.396081,1.30171,688.3253566,4,0.714285714,0.285714286"
"299.593636,1.299691,689.394633,1,0.714285714,0.285714286"
"300.318969,1.304511,686.8474087,6,0.777777778,0.222222222"
"301.044303,1.314459,681.6492565,6,0.777777778,0.222222222"
"301.519636,1.315753,680.9788767,4,0.833333333,0.166666667"
"301.717192,1.316113,680.7926067,1,0.833333333,0.166666667"
"302.192525,1.310216,683.8567076,4,0.833333333,0.166666667"
"302.695636,1.306571,685.7644935,4,0.75,0.25"
"302.893192,1.303226,687.5246504,1,0.75,0.25"
"303.618525,1.307051,685.5126541,6,0.777777778,0.222222222"
"304.343858,1.316253,680.7201959,6,0.857142857,0.142857143"
"304.819192,1.316987,680.3408082,4,0.857142857,0.142857143"
"305.995192,1.311538,683.1673958,11,0.882352941,0.117647059"
"306.192747,1.306841,685.622811,1,0.882352941,0.117647059"
"306.695858,1.304095,687.0665097,4,0.714285714,0.285714286"
"306.893414,1.301425,688.4760935,1,0.714285714,0.285714286"
"307.618747,1.305755,686.1930454,6,0.777777778,0.222222222"
"308.344081,1.315337,681.1942491,6,0.857142857,0.142857143"
"308.819414,1.316356,680.666932,4,0.857142857,0.142857143"
"309.016969,1.316509,680.5878274,1,0.857142857,0.142857143"
"309.492303,1.310458,683.730421,4,0.75,0.25"
"309.995414,1.306697,685.6983677,4,0.75,0.25"
"310.192969,1.303265,687.5040763,1,0.75,0.25"
"310.696081,1.301469,688.4528175,4,0.75,0.25"
"310.893636,1.299511,689.4901236,1,0.75,0.25"
"311.618969,1.304375,686.9190225,6,0.777777778,0.222222222"
"312.344303,1.314357,681.7021555,6,0.857142857,0.142857143"
"313.017192,1.315066,681.334625,6,0.857142857,0.142857143"
"313.492525,1.309431,684.2666777,4,0.833333333,0.166666667"
"313.995636,1.305982,686.0737744,4,0.833333333,0.166666667"
"314.193192,1.302784,687.7579092,1,0.833333333,0.166666667"
"314.918525,1.30672,685.6862985,6,0.785714286,0.214285714"
"315.643858,1.316004,680.8489944,6,0.857142857,0.142857143"
"316.119192,1.316801,680.4369073,4,0.857142857,0.142857143"
"316.316747,1.316788,680.4436249,1,0.714285714,0.285714286"
"316.792081,1.310611,683.6506027,4,0.714285714,0.285714286"
"317.295192,1.306756,685.6674085,4,0.8,0.2"
"317.492747,1.303254,687.5098791,1,0.8,0.2"
"318.193414,1.300794,688.8100652,6,0.8,0.2"
"319.644081,1.311616,683.1267688,13,0.869565217,0.130434783"
"320.119414,1.313565,682.1131805,4,0.869565217,0.130434783"
"320.316969,1.314416,681.671556,1,0.714285714,0.285714286"
"320.792303,1.308888,684.5505498,4,0.714285714,0.285714286"
"321.295414,1.305519,686.3170892,4,0.8,0.2"
"321.492969,1.302382,687.9701961,1,0.8,0.2"
"321.996081,1.300807,688.8031814,4,0.8,0.2"
"322.193636,1.299014,689.7539211,1,0.8,0.2"
"322.918969,1.304003,687.1149836,6,0.75,0.25"
"323.644303,1.314078,681.8468919,6,0.857142857,0.142857143"
"324.119636,1.315467,681.1269306,4,0.857142857,0.142857143"
"324.317192,1.315898,680.9038391,1,0.714285714,0.285714286"
"324.792525,1.310055,683.9407506,4,0.714285714,0.285714286"
"325.295636,1.30645,685.8280072,4,0.8,0.2"
"325.493192,1.303136,687.5721337,1,0.8,0.2"
"326.218525,1.306983,685.5483201,6,0.8,0.2"
"326.943858,1.316202,680.7465723,6,0.8125,0.1875"
"327.419192,1.316949,680.3604392,4,0.8,0.2"
"327.616747,1.316899,680.3862711,1,0.8,0.2"
"328.092081,1.310694,683.6073103,4,0.8,0.2"
"328.792747,1.306207,685.9555951,6,0.785714286,0.214285714"
"329.295858,1.30362,687.3168561,4,0.8,0.2"
"329.493414,1.301069,688.6644751,1,0.8,0.2"
"330.218747,1.305488,686.3333864,6,0.8,0.2"
"330.944081,1.315136,681.29836,6,0.8125,0.1875"
"331.419414,1.316206,680.7445035,4,0.8,0.2"
"331.616969,1.316397,680.6457323,1,0.8,0.2"
"332.092303,1.310373,683.7747725,4,0.8,0.2"
"332.595414,1.306633,685.7319538,4,0.75,0.25"
"332.792969,1.303217,687.5293984,1,0.75,0.25"
"333.296081,1.301433,688.4718614,4,0.714285714,0.285714286"
"333.493636,1.299484,689.5044495,1,0.714285714,0.285714286"
"334.218969,1.304355,686.9295552,6,0.714285714,0.285714286"
"334.944303,1.314342,681.7099355,6,0.8125,0.1875"
"335.419636,1.315666,681.0239073,4,0.8,0.2"
"335.617192,1.316047,680.8267486,1,0.8,0.2"
"336.092525,1.310167,683.8822837,4,0.8,0.2"
"336.595636,1.306534,685.7839138,4,0.75,0.25"
"336.793192,1.303198,687.5394223,1,0.75,0.25"
"337.518525,1.30703,685.5236682,6,0.777777778,0.222222222"
"338.243858,1.316237,680.7284706,6,0.777777778,0.222222222"
"338.719192,1.316976,680.3464907,4,0.833333333,0.166666667"
"338.916747,1.316919,680.3759381,1,0.833333333,0.166666667"
"339.392081,1.310709,683.599487,4,0.714285714,0.285714286"
"339.895192,1.30683,685.6285821,4,0.714285714,0.285714286"
"340.092747,1.303309,687.480866,1,0.714285714,0.285714286"
"340.595858,1.301446,688.4649843,4,0.75,0.25"
"340.793414,1.299438,689.5288579,1,0.75,0.25"
"341.518747,1.304266,686.9764297,6,0.777777778,0.222222222"
"342.244081,1.314219,681.7737379,6,0.777777778,0.222222222"
"342.719414,1.315518,681.1005247,4,0.833333333,0.166666667"
"342.916969,1.315881,680.9126357,1,0.833333333,0.166666667"
"343.392303,1.309986,683.9767753,4,0.714285714,0.285714286"
"343.895414,1.306343,685.884182,4,0.714285714,0.285714286"
"344.092969,1.303,687.6438987,1,0.714285714,0.285714286"
"344.596081,1.30127,688.5581009,4,0.75,0.25"
"344.793636,1.299361,689.5697193,1,0.75,0.25"
"345.518969,1.304263,686.9780098,6,0.777777778,0.222222222"
"346.244303,1.314273,681.7457256,6,0.777777778,0.222222222"
"346.719636,1.315614,681.0508249,4,0.833333333,0.166666667"
"346.917192,1.316008,680.8469249,1,0.833333333,0.166666667"
"347.392525,1.310138,683.8974215,4,0.714285714,0.285714286"
"347.895636,1.306512,685.7954615,4,0.714285714,0.285714286"
"348.093192,1.303182,687.5478636,1,0.714285714,0.285714286"
"348.818525,1.307018,685.5299621,6,0.785714286,0.214285714"
"349.543858,1.316228,680.7331253,6,0.857142857,0.142857143"
"350.019192,1.316969,680.350107,4,0.857142857,0.142857143"
"350.216747,1.316913,680.3790379,1,0.857142857,0.142857143"
"351.195192,1.311483,683.196046,9,0.823529412,0.176470588"
"351.392747,1.306799,685.6448467,1,0.5,0.5"
"351.895858,1.304064,687.0828426,4,0.5,0.5"
"352.093414,1.301401,688.4887902,1,0.5,0.5"
"352.818747,1.305738,686.2019793,6,0.785714286,0.214285714"
"353.544081,1.315323,681.2014996,6,0.857142857,0.142857143"
"354.216969,1.315735,680.9881929,6,0.857142857,0.142857143"
"354.692303,1.309877,684.0336917,4,0.833333333,0.166666667"
"355.195414,1.306261,685.9272381,4,0.833333333,0.166666667"
"355.392969,1.302938,687.6766201,1,0.714285714,0.285714286"
"355.896081,1.301224,688.5824424,4,0.714285714,0.285714286"
"356.093636,1.299327,689.5877635,1,0.714285714,0.285714286"
"356.818969,1.304238,686.991178,6,0.785714286,0.214285714"
"357.544303,1.314254,681.7555815,6,0.857142857,0.142857143"
"358.019636,1.315599,681.05859,4,0.857142857,0.142857143"
"358.692525,1.309831,684.0577143,6,0.833333333,0.166666667"
"359.393192,1.305671,686.2371915,6,0.857142857,0.142857143"
"360.118525,1.308884,684.5526418,6,0.857142857,0.142857143"
"360.843858,1.317628,680.0098359,6,0.857142857,0.142857143"
"361.516747,1.317408,680.1233938,6,0.857142857,0.142857143"
"361.992081,1.311076,683.4081319,4,0.857142857,0.142857143"
"362.692747,1.306494,685.8049099,6,0.833333333,0.166666667"
"363.195858,1.303835,687.2035189,4,0.833333333,0.166666667"
"363.393414,1.30123,688.5792673,1,0.714285714,0.285714286"
"364.118747,1.305609,686.2697791,6,0.714285714,0.285714286"
"364.844081,1.315227,681.2512213,6,0.857142857,0.142857143"
"365.319414,1.316274,680.7093356,4,0.8,0.2"
"365.516969,1.316448,680.6193636,1,0.8,0.2"
"365.992303,1.310411,683.7549441,4,0.8,0.2"
"366.495414,1.306662,685.7167347,4,0.75,0.25"
"366.692969,1.303239,687.5177922,1,0.75,0.25"
"367.196081,1.301449,688.4633973,4,0.75,0.25"
"367.393636,1.299496,689.4980823,1,0.666666667,0.333333333"
"368.118969,1.304364,686.9248155,6,0.666666667,0.333333333"
"368.844303,1.314349,681.7063048,6,0.857142857,0.142857143"
"369.319636,1.315671,681.0213192,4,0.8,0.2"
"369.517192,1.316051,680.8246793,1,0.8,0.2"
"369.992525,1.310169,683.8812397,4,0.8,0.2"
"370.495636,1.306536,685.782864,4,0.75,0.25"
"370.693192,1.3032,687.5383671,1,0.75,0.25"
"371.418525,1.307031,685.5231437,6,0.777777778,0.222222222"
"372.143858,1.316238,680.7279535,6,0.777777778,0.222222222"
"372.619192,1.316976,680.3464907,4,0.833333333,0.166666667"
"372.816747,1.316919,680.3759381,1,0.833333333,0.166666667"
"373.292081,1.310709,683.599487,4,0.714285714,0.285714286"
"373.795192,1.30683,685.6285821,4,0.714285714,0.285714286"
"373.992747,1.303309,687.480866,1,0.714285714,0.285714286"
"374.495858,1.301447,688.4644553,4,0.75,0.25"
"375.418747,1.305772,686.1841118,8,0.888888889,0.111111111"
"376.144081,1.315349,681.1880345,6,0.888888889,0.111111111"
"376.619414,1.316365,680.6622783,4,0.833333333,0.166666667"
"376.816969,1.316516,680.5842086,1,0.833333333,0.166666667"
"377.292303,1.310463,683.7278122,4,0.714285714,0.285714286"
"377.795414,1.306701,685.6962687,4,0.714285714,0.285714286"
"377.992969,1.303268,687.5024937,1,0.714285714,0.285714286"
"378.496081,1.301471,688.4517596,4,0.75,0.25"
"378.693636,1.299512,689.489593,1,0.75,0.25"
"380.619636,1.304543,686.8305606,18,0.904761905,0.095238095"
"380.817192,1.307705,685.1698204,1,0.904761905,0.095238095"
"381.292525,1.30391,687.1639914,4,0.714285714,0.285714286"
"381.795636,1.301842,688.255564,4,0.714285714,0.285714286"
"381.993192,1.299679,689.4009982,1,0.714285714,0.285714286"
"382.718525,1.304391,686.9105966,6,0.785714286,0.214285714"
"383.443858,1.314258,681.7535065,6,0.857142857,0.142857143"
"383.919192,1.315491,681.114504,4,0.857142857,0.142857143"
"384.116747,1.315805,680.9519648,1,0.857142857,0.142857143"
"384.592081,1.309874,684.0352584,4,0.75,0.25"
"385.292747,1.305592,686.2787149,6,0.857142857,0.142857143"
"385.795858,1.303159,687.5599984,4,0.857142857,0.142857143"
"385.993414,1.300723,688.847664,1,0.857142857,0.142857143"
"386.718747,1.305229,686.4695774,6,0.785714286,0.214285714"
"387.444081,1.314942,681.3988754,6,0.857142857,0.142857143"
"387.919414,1.31606,680.8200234,4,0.857142857,0.142857143"
"388.116969,1.316287,680.7026127,1,0.857142857,0.142857143"
"388.592303,1.310291,683.8175642,4,0.75,0.25"
"389.095414,1.306572,685.7639686,4,0.75,0.25"
"389.292969,1.303171,687.5536672,1,0.714285714,0.285714286"
"389.796081,1.301399,688.4898482,4,0.714285714,0.285714286"
"390.718969,1.305791,686.1741274,8,0.857142857,0.142857143"
"391.444303,1.315419,681.1517851,6,0.857142857,0.142857143"
"391.919636,1.316473,680.6064386,4,0.857142857,0.142857143"
"392.117192,1.316653,680.5133927,1,0.857142857,0.142857143"
"392.592525,1.310621,683.6453864,4,0.75,0.25"
"393.095636,1.306875,685.6049737,4,0.75,0.25"
"394.018525,1.309787,684.080694,8,0.857142857,0.142857143"
"394.743858,1.318305,679.6606248,6,0.857142857,0.142857143"
"395.219192,1.318527,679.5461906,4,0.857142857,0.142857143"
"395.892081,1.311915,682.9710766,6,0.833333333,0.166666667"
"396.395192,1.307734,685.1546262,4,0.8,0.2"
"396.592747,1.303988,687.1228876,1,0.8,0.2"
"397.095858,1.301955,688.1958286,4,0.8,0.2"
"397.293414,1.29982,689.3262144,1,0.666666667,0.333333333"
"398.018747,1.304552,686.8258222,6,0.666666667,0.333333333"
"398.744081,1.314434,681.6622212,6,0.857142857,0.142857143"
"399.219414,1.315679,681.0171782,4,0.857142857,0.142857143"
"399.416969,1.316002,680.8500291,1,0.714285714,0.285714286"
"399.892303,1.310077,683.9292652,4,0.714285714,0.285714286"
"400.395414,1.306411,685.8484811,4,0.8,0.2"
"401.096081,1.303828,687.2072083,6,0.8,0.2"
"401.296747,1.277058,701.6126127,1,0.777777778,0.222222222"
"401.300303,1.232869,726.7601018,0,0.777777778,0.222222222"
"401.303858,1.175617,762.1529801,-1,0.777777778,0.222222222"
"401.307414,1.108566,808.2513806,0,0.777777778,0.222222222"
"401.310969,1.034167,866.3977868,0,0.777777778,0.222222222"
"401.314525,0.954256,938.9513925,0,0.777777778,0.222222222"
"401.318081,0.870212,1029.634158,-1,0.777777778,0.222222222"
"401.321636,0.783068,1144.21736,0,0.777777778,0.222222222"
"401.325192,0.693599,1291.812704,0,0.777777778,0.222222222"
"401.328747,0.602386,1487.418366,0,0.777777778,0.222222222"
"401.332303,0.509865,1757.32792,0,0.777777778,0.222222222"
"401.335858,0.416364,2151.963186,0,0.777777778,0.222222222"
"401.339414,0.322126,2781.520275,0,-0.2,1.2"
"401.409059,0.243859,3674.254385,1,-0.2,1.2"
"401.509059,0.185159,4839.084247,0,-0.2,1.2"
"401.809059,0.141134,6348.57653,3,-0.2,1.2"
"402.109059,0.108115,8287.471674,2,0.6,0.4"
"402.209059,0.083351,10749.72106,0,0.6,0.4"
"402.309059,0.064778,13831.85649,0,0.6,0.4"
"402.409059,0.050848,17621.14537,1,0.6,0.4"
"402.509059,0.040401,22177.66887,0,0.6,0.4"
"402.609059,0.032565,27514.20236,0,0.6,0.4"
"402.709059,0.026689,33571.88355,0,0.6,0.4"
"402.809059,0.022281,40213.63494,0,0.6,0.4"
"402.909059,0.018976,47217.53794,0,0.6,0.4"
"403.009059,0.016496,54316.19787,0,0.1,0.9"
"403.209059,0.014637,61214.72979,1,0.1,0.9"
"403.309059,0.013242,67663.49494,0,0.1,0.9"
"403.409059,0.012196,73466.7104,0,0.1,0.9"
"403.509059,0.011412,78513.84508,0,0.1,0.9"
"403.609059,0.010824,82779.00961,0,0.1,0.9"
"403.709059,0.010382,86303.21711,0,0.1,0.9"
"403.809059,0.010051,89145.35867,0,0.1,0.9"
"403.909059,0.009803,91400.59166,0,0.1,0.9"
"404.009059,0.009617,93168.34772,0,0.1,0.9"
"404.109059,0.009478,94534.71196,0,0.1,0.9"
"404.209059,0.009373,95593.72666,0,0.1,0.9"
"404.309059,0.009294,96406.28362,0,0.1,0.9"
"404.409059,0.009235,97022.19816,0,0.1,0.9"
"404.509059,0.009191,97486.67174,0,0.1,0.9"
"404.609059,0.009158,97837.95589,0,0.1,0.9"
"404.809059,0.009133,98105.77028,1,0.1,0.9"
"404.909059,0.009115,98299.50631,0,0.1,0.9"
"405.009059,0.009101,98450.7197,0,0.1,0.9"
"405.109059,0.00909,98569.85699,0,0.1,0.9"
"405.309059,0.009082,98656.68355,1,0.1,0.9"
"405.409059,0.009076,98721.90392,0,0.1,0.9"
"405.509059,0.009072,98765.4321,0,0.1,0.9"
"405.609059,0.009069,98798.10343,0,0.1,0.9"
"405.809059,0.009066,98830.79638,1,0.1,0.9"
"405.909059,0.009064,98852.60371,0,0.1,0.9"
"406.009059,0.009063,98863.51098,0,0.2,0.8"
"406.109059,0.009062,98874.42066,0,0.2,0.8"
"406.209059,0.009061,98885.33274,0,0.2,0.8"
"406.309059,0.00906,98896.24724,0,0.2,0.8"
"406.409059,0.00906,98896.24724,0,0.2,0.8"
"406.509059,0.00906,98896.24724,0,0.2,0.8"
"406.609059,0.009059,98907.16415,0,0.2,0.8"
"406.709059,0.009059,98907.16415,0,0.2,0.8"
"406.809059,0.009059,98907.16415,0,0.2,0.8"
"406.909059,0.009059,98907.16415,0,0.2,0.8"
"407.009059,0.009059,98907.16415,0,0,1"
"407.109059,0.009059,98907.16415,0,0,1"
"407.209059,0.009059,98907.16415,0,0,1"
"407.409059,0.009059,98907.16415,1,0,1"
"407.509059,0.009059,98907.16415,0,0,1"
"407.609059,0.009059,98907.16415,0,0,1"
"407.709059,0.009059,98907.16415,0,0,1"
"407.809059,0.009059,98907.16415,0,0,1"
"407.909059,0.009059,98907.16415,0,0,1"
"408.009059,0.009059,98907.16415,0,0.1,0.9"
"408.109059,0.009059,98907.16415,0,0.1,0.9"
"408.209059,0.009059,98907.16415,0,0.1,0.9"
"408.309059,0.009059,98907.16415,0,0.1,0.9"
"408.409059,0.009059,98907.16415,0,0.1,0.9"
"408.509059,0.009059,98907.16415,0,0.1,0.9"
"408.609059,0.009059,98907.16415,0,0.1,0.9"
"408.709059,0.009059,98907.16415,0,0.1,0.9"
"408.809059,0.009059,98907.16415,0,0.1,0.9"
"408.909059,0.009059,98907.16415,0,0.1,0.9"
"409.009059,0.009059,98907.16415,0,0,1"
"409.109059,0.009059,98907.16415,0,0,1"
